season,episode,sog_id,tribal_id,castaway_id,castaway,challenge_win_rate,recent_votes_received,majority_vote_rate,has_immunity,is_post_merge,pct_game_elapsed,relative_days,tribe_size,prev_votes_survived,threat_composite,eliminated,challenge_win_pctl,vote_danger_pctl,alliance_signal_pctl,threat_pctl
22,6,6,22006,US0332,Steve,0.5,2,1.0,0,0,0.29411764705882354,0.42857142857142855,7,1,0.3482352941176471,0,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.8571428571428571
22,7,7,22007,US0327,Sarita,0.42857142857142855,2,1.0,0,0,0.0,0.5,6,1,0.23142857142857143,1,0.5833333333333334,0.9166666666666666,0.6666666666666666,0.8333333333333334
22,7,7,22007,US0328,Mike,0.42857142857142855,0,1.0,0,0,0.0,0.5,6,0,0.17142857142857143,0,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.3333333333333333
22,7,7,22007,US0329,David,0.42857142857142855,0,0.6666666666666666,0,0,0.0,0.5,6,0,0.17142857142857143,0,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.3333333333333333
22,7,7,22007,US0330,Julie,0.42857142857142855,0,1.0,0,0,0.0,0.5,6,0,0.17142857142857143,0,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.3333333333333333
22,7,7,22007,US0331,Ralph,0.42857142857142855,0,1.0,0,0,0.0,0.5,6,1,0.23142857142857143,0,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.8333333333333334
22,7,7,22007,US0332,Steve,0.42857142857142855,2,1.0,0,0,0.0,0.5,6,1,0.23142857142857143,0,0.5833333333333334,0.9166666666666666,0.6666666666666666,0.8333333333333334
22,8,8,22008,US0055,Boston Rob,0.5,0,0.6666666666666666,0,1,0.35294117647058826,0.5714285714285714,12,0,0.3058823529411765,0,0.6666666666666666,0.4583333333333333,0.4166666666666667,0.375
22,8,8,22008,US0323,Matt,0.6666666666666666,0,0.5,0,1,0.35294117647058826,0.5714285714285714,12,1,0.43254901960784314,1,1.0,0.4583333333333333,0.16666666666666666,0.9166666666666666
22,8,8,22008,US0328,Mike,0.375,0,1.0,0,1,0.35294117647058826,0.5714285714285714,12,0,0.2558823529411765,0,0.25,0.4583333333333333,0.9166666666666666,0.125
22,8,8,22008,US0329,David,0.375,2,0.75,0,1,0.35294117647058826,0.5714285714285714,12,1,0.3158823529411765,0,0.25,0.9583333333333334,0.7083333333333334,0.6666666666666666
22,8,8,22008,US0330,Julie,0.375,0,1.0,0,1,0.35294117647058826,0.5714285714285714,12,0,0.2558823529411765,0,0.25,0.4583333333333333,0.9166666666666666,0.125
22,8,8,22008,US0331,Ralph,0.375,0,0.75,0,1,0.35294117647058826,0.5714285714285714,12,1,0.3158823529411765,0,0.25,0.4583333333333333,0.7083333333333334,0.6666666666666666
22,8,8,22008,US0332,Steve,0.375,2,1.0,0,1,0.35294117647058826,0.5714285714285714,12,1,0.3158823529411765,0,0.25,0.9583333333333334,0.9166666666666666,0.6666666666666666
22,8,8,22008,US0333,Andrea,0.5,0,0.3333333333333333,0,1,0.35294117647058826,0.5714285714285714,12,0,0.3058823529411765,0,0.6666666666666666,0.4583333333333333,0.08333333333333333,0.375
22,8,8,22008,US0334,Grant,0.5,0,0.6666666666666666,0,1,0.35294117647058826,0.5714285714285714,12,0,0.3058823529411765,0,0.6666666666666666,0.4583333333333333,0.4166666666666667,0.375
22,8,8,22008,US0335,Ashley,0.5,0,0.6666666666666666,0,1,0.35294117647058826,0.5714285714285714,12,0,0.3058823529411765,0,0.6666666666666666,0.4583333333333333,0.4166666666666667,0.375
22,8,8,22008,US0336,Natalie,0.625,0,0.6666666666666666,1,1,0.35294117647058826,0.5714285714285714,12,0,0.3558823529411765,0,0.9166666666666666,0.4583333333333333,0.4166666666666667,0.8333333333333334
22,8,8,22008,US0337,Phillip,0.5,0,0.6666666666666666,0,1,0.35294117647058826,0.5714285714285714,12,3,0.4858823529411765,0,0.6666666666666666,0.4583333333333333,0.4166666666666667,1.0
22,9,9,22009,US0055,Boston Rob,0.4,0,0.75,0,1,0.4117647058823529,0.6428571428571429,11,0,0.2835294117647059,0,0.6363636363636364,0.4090909090909091,0.5454545454545454,0.3181818181818182
22,9,9,22009,US0328,Mike,0.3333333333333333,0,0.8,0,1,0.4117647058823529,0.6428571428571429,11,0,0.2568627450980392,1,0.45454545454545453,0.4090909090909091,0.9090909090909091,0.18181818181818182
22,9,9,22009,US0329,David,0.3,2,0.6,0,1,0.4117647058823529,0.6428571428571429,11,1,0.3035294117647059,0,0.22727272727272727,0.9090909090909091,0.22727272727272727,0.5
22,9,9,22009,US0330,Julie,0.3,0,0.8,0,1,0.4117647058823529,0.6428571428571429,11,0,0.24352941176470588,0,0.22727272727272727,0.4090909090909091,0.9090909090909091,0.09090909090909091
22,9,9,22009,US0331,Ralph,0.3,0,0.6,0,1,0.4117647058823529,0.6428571428571429,11,1,0.3035294117647059,0,0.22727272727272727,0.4090909090909091,0.22727272727272727,0.5
22,9,9,22009,US0332,Steve,0.3,1,0.8,0,1,0.4117647058823529,0.6428571428571429,11,2,0.3635294117647059,0,0.22727272727272727,0.8181818181818182,0.9090909090909091,0.8181818181818182
22,9,9,22009,US0333,Andrea,0.5,0,0.5,1,1,0.4117647058823529,0.6428571428571429,11,0,0.3235294117647059,0,0.9090909090909091,0.4090909090909091,0.09090909090909091,0.6818181818181818
22,9,9,22009,US0334,Grant,0.5,5,0.75,1,1,0.4117647058823529,0.6428571428571429,11,1,0.3835294117647059,0,0.9090909090909091,1.0,0.5454545454545454,0.9090909090909091
22,9,9,22009,US0335,Ashley,0.4,0,0.75,0,1,0.4117647058823529,0.6428571428571429,11,0,0.2835294117647059,0,0.6363636363636364,0.4090909090909091,0.5454545454545454,0.3181818181818182
22,9,9,22009,US0336,Natalie,0.5,0,0.75,0,1,0.4117647058823529,0.6428571428571429,11,0,0.3235294117647059,0,0.9090909090909091,0.4090909090909091,0.5454545454545454,0.6818181818181818
22,9,9,22009,US0337,Phillip,0.4,0,0.75,0,1,0.4117647058823529,0.6428571428571429,11,3,0.4635294117647059,0,0.6363636363636364,0.4090909090909091,0.5454545454545454,1.0
22,9,10,22010,US0055,Boston Rob,0.4,0,0.8,0,1,0.47058823529411764,0.6428571428571429,10,0,0.3011764705882353,0,0.6,0.35,0.8,0.25
22,9,10,22010,US0329,David,0.3,2,0.5,0,1,0.47058823529411764,0.6428571428571429,10,1,0.3211764705882353,1,0.25,0.8,0.15,0.45
22,9,10,22010,US0330,Julie,0.3,0,0.6666666666666666,0,1,0.47058823529411764,0.6428571428571429,10,0,0.2611764705882353,0,0.25,0.35,0.45,0.1
22,9,10,22010,US0331,Ralph,0.3,0,0.5,0,1,0.47058823529411764,0.6428571428571429,10,1,0.3211764705882353,0,0.25,0.35,0.15,0.45
22,9,10,22010,US0332,Steve,0.3,1,0.6666666666666666,0,1,0.47058823529411764,0.6428571428571429,10,2,0.3811764705882353,0,0.25,0.7,0.45,0.8
22,9,10,22010,US0333,Andrea,0.5,0,0.6,1,1,0.47058823529411764,0.6428571428571429,10,0,0.3411764705882353,0,0.9,0.35,0.3,0.65
22,9,10,22010,US0334,Grant,0.5,5,0.8,1,1,0.47058823529411764,0.6428571428571429,10,1,0.4011764705882353,0,0.9,0.95,0.8,0.9
22,9,10,22010,US0335,Ashley,0.4,0,0.8,0,1,0.47058823529411764,0.6428571428571429,10,0,0.3011764705882353,0,0.6,0.35,0.8,0.25
22,9,10,22010,US0336,Natalie,0.5,0,0.8,0,1,0.47058823529411764,0.6428571428571429,10,0,0.3411764705882353,0,0.9,0.35,0.8,0.65
22,9,10,22010,US0337,Phillip,0.4,5,0.8,0,1,0.47058823529411764,0.6428571428571429,10,4,0.5411764705882354,0,0.6,0.95,0.8,1.0
22,10,11,22011,US0055,Boston Rob,0.45454545454545453,4,0.8333333333333334,1,1,0.5294117647058824,0.7142857142857143,9,1,0.4006417112299465,0,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.8333333333333334
22,10,11,22011,US0330,Julie,0.2727272727272727,0,0.5714285714285714,0,1,0.5294117647058824,0.7142857142857143,9,0,0.26791443850267377,1,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.1111111111111111
22,10,11,22011,US0331,Ralph,0.2727272727272727,0,0.42857142857142855,0,1,0.5294117647058824,0.7142857142857143,9,1,0.32791443850267377,0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333
22,10,11,22011,US0332,Steve,0.2727272727272727,1,0.5714285714285714,0,1,0.5294117647058824,0.7142857142857143,9,2,0.38791443850267376,0,0.2222222222222222,0.6666666666666666,0.2777777777777778,0.6666666666666666
22,10,11,22011,US0333,Andrea,0.45454545454545453,0,0.6666666666666666,0,1,0.5294117647058824,0.7142857142857143,9,0,0.3406417112299465,0,0.8333333333333334,0.3333333333333333,0.4444444444444444,0.5
22,10,11,22011,US0334,Grant,0.45454545454545453,5,0.8333333333333334,0,1,0.5294117647058824,0.7142857142857143,9,1,0.4006417112299465,0,0.8333333333333334,0.9444444444444444,0.7777777777777778,0.8333333333333334
22,10,11,22011,US0335,Ashley,0.36363636363636365,0,0.8333333333333334,0,1,0.5294117647058824,0.7142857142857143,9,0,0.3042780748663102,0,0.5,0.3333333333333333,0.7777777777777778,0.2222222222222222
22,10,11,22011,US0336,Natalie,0.45454545454545453,0,0.8333333333333334,0,1,0.5294117647058824,0.7142857142857143,9,0,0.3406417112299465,0,0.8333333333333334,0.3333333333333333,0.7777777777777778,0.5
22,10,11,22011,US0337,Phillip,0.36363636363636365,5,0.8333333333333334,0,1,0.5294117647058824,0.7142857142857143,9,4,0.5442780748663102,0,0.5,0.9444444444444444,0.7777777777777778,1.0
22,11,12,22012,US0055,Boston Rob,0.46153846153846156,4,0.8571428571428571,1,1,0.5882352941176471,0.7857142857142857,8,1,0.4210859728506787,0,0.9375,0.875,0.75,0.8125
22,11,12,22012,US0331,Ralph,0.23076923076923078,0,0.375,0,1,0.5882352941176471,0.7857142857142857,8,1,0.3287782805429864,1,0.1875,0.4375,0.125,0.25
22,11,12,22012,US0332,Steve,0.23076923076923078,0,0.5,0,1,0.5882352941176471,0.7857142857142857,8,2,0.38877828054298647,0,0.1875,0.4375,0.25,0.625
22,11,12,22012,US0333,Andrea,0.38461538461538464,0,0.7142857142857143,0,1,0.5882352941176471,0.7857142857142857,8,0,0.330316742081448,0,0.6875,0.4375,0.375,0.4375
22,11,12,22012,US0334,Grant,0.46153846153846156,0,0.8571428571428571,1,1,0.5882352941176471,0.7857142857142857,8,1,0.4210859728506787,0,0.9375,0.4375,0.75,0.8125
22,11,12,22012,US0335,Ashley,0.3076923076923077,0,0.8571428571428571,0,1,0.5882352941176471,0.7857142857142857,8,0,0.29954751131221724,0,0.4375,0.4375,0.75,0.125
22,11,12,22012,US0336,Natalie,0.38461538461538464,0,0.8571428571428571,0,1,0.5882352941176471,0.7857142857142857,8,0,0.330316742081448,0,0.6875,0.4375,0.75,0.4375
22,11,12,22012,US0337,Phillip,0.3076923076923077,8,0.8571428571428571,0,1,0.5882352941176471,0.7857142857142857,8,5,0.5995475113122172,0,0.4375,1.0,0.75,1.0
22,11,13,22013,US0055,Boston Rob,0.46153846153846156,6,0.875,1,1,0.6470588235294118,0.7857142857142857,7,2,0.4987330316742081,0,0.9285714285714286,1.0,0.7142857142857143,0.8571428571428571
22,11,13,22013,US0332,Steve,0.23076923076923078,0,0.4444444444444444,0,1,0.6470588235294118,0.7857142857142857,7,2,0.4064253393665158,1,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.5714285714285714
22,11,13,22013,US0333,Andrea,0.38461538461538464,0,0.75,0,1,0.6470588235294118,0.7857142857142857,7,0,0.34796380090497736,0,0.6428571428571429,0.42857142857142855,0.2857142857142857,0.35714285714285715
22,11,13,22013,US0334,Grant,0.46153846153846156,0,0.875,1,1,0.6470588235294118,0.7857142857142857,7,1,0.4387330316742082,0,0.9285714285714286,0.42857142857142855,0.7142857142857143,0.7142857142857143
22,11,13,22013,US0335,Ashley,0.3076923076923077,0,0.875,0,1,0.6470588235294118,0.7857142857142857,7,0,0.3171945701357466,0,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.14285714285714285
22,11,13,22013,US0336,Natalie,0.38461538461538464,0,0.875,0,1,0.6470588235294118,0.7857142857142857,7,0,0.34796380090497736,0,0.6428571428571429,0.42857142857142855,0.7142857142857143,0.35714285714285715
22,11,13,22013,US0337,Phillip,0.3076923076923077,3,0.875,0,1,0.6470588235294118,0.7857142857142857,7,5,0.6171945701357466,0,0.35714285714285715,0.8571428571428571,0.7142857142857143,1.0
22,12,14,22014,US0055,Boston Rob,0.5,2,0.8888888888888888,1,1,0.7058823529411765,0.8571428571428571,6,2,0.5317647058823529,0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334
22,12,14,22014,US0333,Andrea,0.35714285714285715,0,0.7777777777777778,0,1,0.7058823529411765,0.8571428571428571,6,0,0.3546218487394958,1,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.4166666666666667
22,12,14,22014,US0334,Grant,0.42857142857142855,1,0.8888888888888888,0,1,0.7058823529411765,0.8571428571428571,6,2,0.5031932773109243,0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
22,12,14,22014,US0335,Ashley,0.2857142857142857,0,0.8888888888888888,0,1,0.7058823529411765,0.8571428571428571,6,0,0.32605042016806723,0,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666
22,12,14,22014,US0336,Natalie,0.35714285714285715,0,0.8888888888888888,0,1,0.7058823529411765,0.8571428571428571,6,0,0.3546218487394958,0,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.4166666666666667
22,12,14,22014,US0337,Phillip,0.2857142857142857,3,0.8888888888888888,0,1,0.7058823529411765,0.8571428571428571,6,5,0.6260504201680672,0,0.25,1.0,0.6666666666666666,1.0
22,13,15,22015,US0055,Boston Rob,0.4666666666666667,2,0.9,0,1,0.0,0.9285714285714286,5,2,0.30666666666666664,0,1.0,1.0,0.6,0.8
22,13,15,22015,US0334,Grant,0.4,1,0.9,0,1,0.0,0.9285714285714286,5,2,0.28,1,0.8,0.7,0.6,0.6
22,13,15,22015,US0335,Ashley,0.3333333333333333,0,0.9,1,1,0.0,0.9285714285714286,5,0,0.13333333333333333,0,0.5,0.3,0.6,0.3
22,13,15,22015,US0336,Natalie,0.3333333333333333,0,0.9,0,1,0.0,0.9285714285714286,5,0,0.13333333333333333,0,0.5,0.3,0.6,0.3
22,13,15,22015,US0337,Phillip,0.26666666666666666,1,0.9,0,1,0.0,0.9285714285714286,5,6,0.4066666666666667,0,0.2,0.7,0.6,1.0
22,14,16,22016,US0055,Boston Rob,0.47058823529411764,0,0.9090909090909091,1,1,0.7647058823529411,1.0,5,2,0.5376470588235294,0,1.0,0.3,0.7,0.8
22,14,16,22016,US0333,Andrea,0.4117647058823529,5,0.7,0,1,0.7647058823529411,1.0,5,1,0.4541176470588235,1,0.8,1.0,0.2,0.6
22,14,16,22016,US0335,Ashley,0.35294117647058826,0,0.9090909090909091,1,1,0.7647058823529411,1.0,5,0,0.37058823529411766,0,0.6,0.3,0.7,0.2
22,14,16,22016,US0336,Natalie,0.29411764705882354,1,0.9090909090909091,0,1,0.7647058823529411,1.0,5,1,0.40705882352941175,0,0.4,0.7,0.7,0.4
22,14,16,22016,US0337,Phillip,0.23529411764705882,1,0.9090909090909091,0,1,0.7647058823529411,1.0,5,6,0.6235294117647059,0,0.2,0.7,0.7,1.0
22,14,17,22017,US0055,Boston Rob,0.47058823529411764,1,0.9166666666666666,1,1,0.8235294117647058,1.0,4,3,0.6152941176470588,0,1.0,0.75,0.625,0.75
22,14,17,22017,US0335,Ashley,0.35294117647058826,0,0.9166666666666666,1,1,0.8235294117647058,1.0,4,0,0.38823529411764707,1,0.75,0.25,0.625,0.25
22,14,17,22017,US0336,Natalie,0.29411764705882354,1,0.9166666666666666,0,1,0.8235294117647058,1.0,4,1,0.42470588235294116,0,0.5,0.75,0.625,0.5
22,14,17,22017,US0337,Phillip,0.23529411764705882,1,0.9166666666666666,0,1,0.8235294117647058,1.0,4,6,0.6411764705882352,0,0.25,0.75,0.625,1.0
23,1,1,23001,US0201,Ozzy,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0338,Semhar,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,1,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0340,Papa Bear,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0342,Elyse,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0344,Keith,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0345,Jim,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0346,Dawn,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0347,Whitney,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,1,1,23001,US0348,Cochran,0.5,0,0.5,0,0,0.0,0.06666666666666667,9,0,0.2,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0277,Coach,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0339,Christine,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,1,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0341,Stacey,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0343,Mikayla,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0349,Edna,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0350,Brandon,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0351,Rick,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0352,Albert,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,2,2,23002,US0353,Sophie,0.3333333333333333,0,0.5,0,0,0.058823529411764705,0.13333333333333333,9,0,0.15098039215686274,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
23,3,3,23003,US0201,Ozzy,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,0,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0340,Papa Bear,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,1,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0342,Elyse,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,0,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0344,Keith,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,0,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0345,Jim,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,0,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0346,Dawn,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,0,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0347,Whitney,0.5,0,1.0,0,0,0.11764705882352941,0.2,8,0,0.23529411764705882,0,0.5625,0.5,0.5625,0.5
23,3,3,23003,US0348,Cochran,0.5,1,1.0,0,0,0.11764705882352941,0.2,8,1,0.2952941176470588,0,0.5625,1.0,0.5625,1.0
23,4,4,23004,US0277,Coach,0.4,0,1.0,0,0,0.17647058823529413,0.26666666666666666,8,0,0.21294117647058827,0,0.5625,0.375,0.8125,0.375
23,4,4,23004,US0341,Stacey,0.4,3,0.0,0,0,0.17647058823529413,0.26666666666666666,8,1,0.27294117647058824,1,0.5625,1.0,0.3125,0.875
23,4,4,23004,US0343,Mikayla,0.4,0,1.0,0,0,0.17647058823529413,0.26666666666666666,8,0,0.21294117647058827,0,0.5625,0.375,0.8125,0.375
23,4,4,23004,US0349,Edna,0.4,1,0.0,0,0,0.17647058823529413,0.26666666666666666,8,1,0.27294117647058824,0,0.5625,0.8125,0.3125,0.875
23,4,4,23004,US0350,Brandon,0.4,0,1.0,0,0,0.17647058823529413,0.26666666666666666,8,0,0.21294117647058827,0,0.5625,0.375,0.8125,0.375
23,4,4,23004,US0351,Rick,0.4,0,0.0,0,0,0.17647058823529413,0.26666666666666666,8,0,0.21294117647058827,0,0.5625,0.375,0.3125,0.375
23,4,4,23004,US0352,Albert,0.4,0,1.0,0,0,0.17647058823529413,0.26666666666666666,8,0,0.21294117647058827,0,0.5625,0.375,0.8125,0.375
23,4,4,23004,US0353,Sophie,0.4,1,0.0,0,0,0.17647058823529413,0.26666666666666666,8,1,0.27294117647058824,0,0.5625,0.8125,0.3125,0.875
23,5,5,23005,US0201,Ozzy,0.5,0,1.0,0,0,0.23529411764705882,0.3333333333333333,7,0,0.2705882352941177,0,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.42857142857142855
23,5,5,23005,US0342,Elyse,0.5,0,1.0,0,0,0.23529411764705882,0.3333333333333333,7,0,0.2705882352941177,1,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.42857142857142855
23,5,5,23005,US0344,Keith,0.5,0,1.0,0,0,0.23529411764705882,0.3333333333333333,7,0,0.2705882352941177,0,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.42857142857142855
23,5,5,23005,US0345,Jim,0.5,1,0.5,0,0,0.23529411764705882,0.3333333333333333,7,1,0.3305882352941176,0,0.5714285714285714,0.9285714285714286,0.14285714285714285,0.8571428571428571
23,5,5,23005,US0346,Dawn,0.5,0,1.0,0,0,0.23529411764705882,0.3333333333333333,7,0,0.2705882352941177,0,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.42857142857142855
23,5,5,23005,US0347,Whitney,0.5,0,1.0,0,0,0.23529411764705882,0.3333333333333333,7,0,0.2705882352941177,0,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.42857142857142855
23,5,5,23005,US0348,Cochran,0.5,1,1.0,0,0,0.23529411764705882,0.3333333333333333,7,2,0.3905882352941177,0,0.5714285714285714,0.9285714285714286,0.6428571428571429,1.0
23,6,6,23006,US0277,Coach,0.42857142857142855,0,1.0,0,0,0.29411764705882354,0.4,7,0,0.2596638655462185,0,0.5714285714285714,0.5,0.7857142857142857,0.42857142857142855
23,6,6,23006,US0343,Mikayla,0.42857142857142855,0,1.0,0,0,0.29411764705882354,0.4,7,0,0.2596638655462185,1,0.5714285714285714,0.5,0.7857142857142857,0.42857142857142855
23,6,6,23006,US0349,Edna,0.42857142857142855,1,0.5,0,0,0.29411764705882354,0.4,7,2,0.3796638655462185,0,0.5714285714285714,1.0,0.2857142857142857,1.0
23,6,6,23006,US0350,Brandon,0.42857142857142855,0,1.0,0,0,0.29411764705882354,0.4,7,0,0.2596638655462185,0,0.5714285714285714,0.5,0.7857142857142857,0.42857142857142855
23,6,6,23006,US0351,Rick,0.42857142857142855,0,0.5,0,0,0.29411764705882354,0.4,7,0,0.2596638655462185,0,0.5714285714285714,0.5,0.2857142857142857,0.42857142857142855
23,6,6,23006,US0352,Albert,0.42857142857142855,0,1.0,0,0,0.29411764705882354,0.4,7,0,0.2596638655462185,0,0.5714285714285714,0.5,0.7857142857142857,0.42857142857142855
23,6,6,23006,US0353,Sophie,0.42857142857142855,0,0.5,0,0,0.29411764705882354,0.4,7,1,0.3196638655462185,0,0.5714285714285714,0.5,0.2857142857142857,0.8571428571428571
23,7,7,23007,US0201,Ozzy,0.5,0,0.6666666666666666,0,0,0.0,0.4666666666666667,6,0,0.2,1,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.3333333333333333
23,7,7,23007,US0344,Keith,0.5,0,0.6666666666666666,0,0,0.0,0.4666666666666667,6,0,0.2,0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.3333333333333333
23,7,7,23007,US0345,Jim,0.5,0,0.6666666666666666,0,0,0.0,0.4666666666666667,6,1,0.26,0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.75
23,7,7,23007,US0346,Dawn,0.5,2,1.0,0,0,0.0,0.4666666666666667,6,1,0.26,0,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.75
23,7,7,23007,US0347,Whitney,0.5,0,0.6666666666666666,0,0,0.0,0.4666666666666667,6,0,0.2,0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.3333333333333333
23,7,7,23007,US0348,Cochran,0.5,2,1.0,0,0,0.0,0.4666666666666667,6,3,0.38,0,0.5833333333333334,0.9166666666666666,0.9166666666666666,1.0
23,8,8,23008,US0201,Ozzy,0.5,5,0.5,0,1,0.35294117647058826,0.5333333333333333,12,1,0.3658823529411765,0,0.9166666666666666,1.0,0.16666666666666666,0.75
23,8,8,23008,US0277,Coach,0.4444444444444444,0,1.0,0,1,0.35294117647058826,0.5333333333333333,12,0,0.28366013071895424,0,0.4583333333333333,0.375,0.875,0.2916666666666667
23,8,8,23008,US0344,Keith,0.4444444444444444,0,0.75,0,1,0.35294117647058826,0.5333333333333333,12,0,0.28366013071895424,1,0.4583333333333333,0.375,0.5833333333333334,0.2916666666666667
23,8,8,23008,US0345,Jim,0.4444444444444444,0,0.75,0,1,0.35294117647058826,0.5333333333333333,12,1,0.34366013071895424,0,0.4583333333333333,0.375,0.5833333333333334,0.625
23,8,8,23008,US0346,Dawn,0.5555555555555556,2,1.0,1,1,0.35294117647058826,0.5333333333333333,12,1,0.38810457516339875,0,1.0,0.75,0.875,0.8333333333333334
23,8,8,23008,US0347,Whitney,0.4444444444444444,0,0.75,0,1,0.35294117647058826,0.5333333333333333,12,0,0.28366013071895424,0,0.4583333333333333,0.375,0.5833333333333334,0.2916666666666667
23,8,8,23008,US0348,Cochran,0.4444444444444444,3,1.0,0,1,0.35294117647058826,0.5333333333333333,12,4,0.5236601307189542,0,0.4583333333333333,0.875,0.875,1.0
23,8,8,23008,US0349,Edna,0.4444444444444444,3,0.6666666666666666,0,1,0.35294117647058826,0.5333333333333333,12,3,0.46366013071895423,0,0.4583333333333333,0.875,0.3333333333333333,0.9166666666666666
23,8,8,23008,US0350,Brandon,0.4444444444444444,0,1.0,0,1,0.35294117647058826,0.5333333333333333,12,0,0.28366013071895424,0,0.4583333333333333,0.375,0.875,0.2916666666666667
