castaway_id,castaway,tribe,season,episode,sog_id,tribal_id,is_merged,n_players_at_tribal,n_players_remaining,game_progress,eliminated,running_ind_immunity_win,running_ind_reward_win,running_tribal_immunity_win,running_total_challenges,running_attended,running_votes_received,running_voted_correctly,current_ep_votes_received,has_individual_immunity,vote_danger_ratio,historical_vote_pressure,majority_vote_rate,running_ind_immunity_win_rank,running_total_challenges_rank,running_votes_received_rank,running_attended_rank,running_voted_correctly_rank,current_ep_votes_received_rank,vote_danger_ratio_rank,historical_vote_pressure_rank,majority_vote_rate_rank,is_returnee_season,profile_ChW,profile_TotCh,profile_ChW%,profile_SO,profile_VFB,profile_VAP,profile_TotV,profile_TCA,profile_TC%,profile_wTCR,profile_VFT,profile_JVF,profile_TotJ,profile_JV%,profile_SurvSc,profile_SurvAv,profile_Days,profile_Non-VFB,profile_InRCA,profile_InRCW,profile_InICA,profile_InICW,profile_InChA,profile_InChW,profile_TRCA,profile_TRCW,profile_TICA,profile_TICW,profile_TChA,profile_TChW,profile_TChW%,profile_TRC 2nd,profile_TIC 2nd,profile_TrCh 2nd,profile_ChW_rank,profile_TotCh_rank,profile_ChW%_rank,profile_SO_rank,profile_VFB_rank,profile_VAP_rank,profile_TotV_rank,profile_TCA_rank,profile_TC%_rank,profile_wTCR_rank,profile_VFT_rank,profile_JVF_rank,profile_TotJ_rank,profile_JV%_rank,profile_SurvSc_rank,profile_SurvAv_rank,profile_Days_rank,profile_Non-VFB_rank,profile_InRCA_rank,profile_InRCW_rank,profile_InICA_rank,profile_InICW_rank,profile_InChA_rank,profile_InChW_rank,profile_TRCA_rank,profile_TRCW_rank,profile_TICA_rank,profile_TICW_rank,profile_TChA_rank,profile_TChW_rank,profile_TChW%_rank,profile_TRC 2nd_rank,profile_TIC 2nd_rank,profile_TrCh 2nd_rank
US0477,Aubry,Maku Maku,34.0,7.0,9.0,34_9,1,12,12,0.0,0,0.0,0.0,1.0,11.0,3.0,2.0,1.0,1.0,0.0,0.0833333333333333,0.6666666666666666,0.3333333333333333,0.5416666666666666,0.5416666666666666,0.7916666666666666,0.7916666666666666,0.2083333333333333,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.1666666666666666,1,2.2857142857142856,11.306349206349207,0.20216201038888107,0,6,8,117,13,0.4562787639710717,1.0769230769230769,5,0,10,0.0,0.6584407743599527,3.3626373626373622,37.0,7,0.0,0.0,9.0,1,9.0,1.0,6,3,7,3,13,6,0.5,1,0,1,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.5416666666666666,0.5833333333333334,1.0,0.9166666666666666,0.08333333333333333,0.25,0.7083333333333334,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.16666666666666666,0.5833333333333334,0.6666666666666666,1.0,0.375,0.4583333333333333,0.6666666666666666,0.75,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.6666666666666666,0.5833333333333334,0.5,0.9583333333333334,0.2916666666666667,0.5
US0485,Michaela,Maku Maku,34.0,7.0,9.0,34_9,1,12,12,0.0,0,0.0,0.0,1.0,11.0,3.0,3.0,2.0,4.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5416666666666666,0.5416666666666666,0.9166666666666666,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.25,1,0.5523809523809524,9.306349206349207,0.059355278867473986,1,7,11,106,11,0.6269296740994854,1.187878787878788,4,0,10,0.0,0.6862849529669593,1.7402597402597404,35.0,4,0.0,0.0,7.0,0,7.0,0.0,6,0,7,3,13,3,0.2692307692307692,1,0,1,0.08333333333333333,0.5,0.08333333333333333,0.8333333333333334,0.6666666666666666,0.875,0.8333333333333334,0.5833333333333334,0.5,0.3333333333333333,0.4166666666666667,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.3333333333333333,0.08333333333333333,0.5,0.75,0.375,0.4583333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.5833333333333334,0.4583333333333333,0.6666666666666666,0.125,0.08333333333333333,0.9583333333333334,0.2916666666666667,0.5
US0490,Zeke,Maku Maku,34.0,7.0,9.0,34_9,1,12,12,0.0,0,0.0,0.0,5.0,11.0,2.0,0.0,2.0,6.0,0.0,0.5,0.0,1.0,0.5416666666666666,0.5416666666666666,0.375,0.4583333333333333,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.375,0.7083333333333334,1,1.303968253968254,5.973015873015873,0.2183098591549296,0,3,11,60,6,0.4694444444444445,0.9333333333333333,3,0,10,0.0,0.6877543035993741,2.2373015873015873,29.0,3,0.0,0.0,4.0,0,4.0,0.0,5,4,7,3,12,7,0.6666666666666666,0,2,2,0.5833333333333334,0.25,0.75,0.4166666666666667,0.125,0.875,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.4166666666666667,0.25,0.25,0.4166666666666667,0.375,0.4583333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.9166666666666666,0.5833333333333334,0.4583333333333333,0.25,0.8333333333333334,0.8333333333333334,0.4583333333333333,0.8333333333333334,0.8333333333333334
US0201,Ozzy,Maku Maku,34.0,7.0,9.0,34_9,1,12,12,0.0,1,0.0,0.0,5.0,11.0,2.0,0.0,2.0,7.0,0.0,0.5833333333333334,0.0,1.0,0.5416666666666666,0.5416666666666666,0.375,0.4583333333333333,0.5833333333333334,1.0,1.0,0.375,0.7083333333333334,1,1.103968253968254,4.073015873015873,0.27104442712392834,0,3,7,39,4,0.7051282051282052,1.9090909090909092,3,0,10,0.0,0.9761726322521336,3.013059163059163,24.0,1,0.5,0.0,2.0,0,2.5,0.0,3,3,7,3,10,6,0.7,0,2,2,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.4166666666666667,0.125,0.5,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.125,0.875,0.4583333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.125,0.5833333333333334,0.9166666666666666,0.4583333333333333,0.8333333333333334,0.8333333333333334
US0179,Cirie,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5454545454545454,0.3181818181818182,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.4545454545454545,0.3181818181818182,0.0909090909090909,1,0.8690476190476191,10.306349206349207,0.08432157708301247,2,4,0,77,8,0.5,3.5,4,0,10,0.0,0.5843215770830125,4.369047619047619,36.0,4,0.0,0.0,8.0,0,8.0,0.0,6,1,7,4,13,5,0.4230769230769231,0,1,1,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.9545454545454546,0.22727272727272727,0.13636363636363635,0.4090909090909091,0.4090909090909091,0.2727272727272727,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.3181818181818182,0.5454545454545454,0.3181818181818182,0.6363636363636364,0.2727272727272727,0.5909090909090909,0.8181818181818182,0.6363636363636364,0.3181818181818182,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.5454545454545454
US0333,Andrea,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,1.0,0.0,5.0,14.0,3.0,0.0,2.0,5.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.9545454545454546,0.5454545454545454,0.3181818181818182,0.4545454545454545,0.3636363636363636,0.9090909090909092,0.9090909090909092,0.3181818181818182,0.4090909090909091,1,3.8373015873015874,8.306349206349207,0.46197210013376644,0,5,14,77,8,0.6022727272727273,0.9722222222222222,5,0,10,0.0,1.0642448274064937,4.809523809523809,33.0,3,0.0,0.0,6.0,2,6.0,2.0,6,6,7,3,13,9,0.7692307692307693,0,2,2,0.9090909090909091,0.36363636363636365,0.9090909090909091,0.4090909090909091,0.36363636363636365,1.0,0.4090909090909091,0.4090909090909091,0.45454545454545453,0.18181818181818182,0.6818181818181818,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.8181818181818182,0.8181818181818182,0.36363636363636365,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.36363636363636365,0.9090909090909091,0.36363636363636365,0.9090909090909091,0.6363636363636364,1.0,0.5909090909090909,0.45454545454545453,0.6363636363636364,1.0,1.0,0.45454545454545453,0.8636363636363636,0.8636363636363636
US0364,Troyzan,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,3.0,14.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.4545454545454545,0.5454545454545454,0.3181818181818182,0.1818181818181818,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.3181818181818182,0.8181818181818182,1,1.6357142857142857,12.806349206349207,0.12772682201289043,2,8,2,105,12,0.665079365079365,3.111111111111111,6,0,10,0.0,0.7928061870922555,4.746825396825397,39.0,4,0.5,0.0,10.0,1,10.5,1.0,6,1,7,2,13,3,0.3076923076923077,0,2,2,0.6363636363636364,0.9090909090909091,0.45454545454545453,0.9545454545454546,0.7727272727272727,0.3181818181818182,0.7272727272727273,0.6818181818181818,0.7272727272727273,0.7727272727272727,0.9545454545454546,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.7272727272727273,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.45454545454545453,0.8636363636363636,0.7272727272727273,0.9090909090909091,0.6818181818181818,0.6363636363636364,0.2727272727272727,0.5909090909090909,0.09090909090909091,0.6363636363636364,0.13636363636363635,0.18181818181818182,0.45454545454545453,0.8636363636363636,0.8636363636363636
US0401,Brad,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,5.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.4545454545454545,0.5454545454545454,0.3181818181818182,0.4545454545454545,0.7272727272727273,0.4545454545454545,0.4545454545454545,0.3181818181818182,0.8181818181818182,1,6.55515873015873,12.806349206349207,0.51186787307883,0,8,2,103,12,0.6650485436893204,3.111111111111111,5,3,10,0.3,1.4769164167681506,11.466269841269842,39.0,4,0.5,0.25,10.0,5,10.5,5.25,6,3,7,5,13,8,0.6153846153846154,0,0,0,1.0,0.9090909090909091,1.0,0.4090909090909091,0.7727272727272727,0.3181818181818182,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.7727272727272727,0.6818181818181818,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.9545454545454546,0.8636363636363636,1.0,0.9090909090909091,1.0,0.6363636363636364,0.6818181818181818,0.5909090909090909,0.9545454545454546,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.45454545454545453,0.3181818181818182,0.22727272727272727
US0414,Sarah,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,5.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.4545454545454545,0.5454545454545454,0.3181818181818182,0.4545454545454545,0.7272727272727273,0.4545454545454545,0.4545454545454545,0.3181818181818182,0.8181818181818182,1,1.1373015873015873,12.306349206349207,0.09241583903005288,0,11,0,99,13,0.8461538461538461,5.923076923076923,6,7,10,0.7,1.638569685183899,11.26037851037851,39.0,2,0.0,0.0,10.0,0,10.0,0.0,6,3,7,3,13,6,0.5384615384615384,0,2,2,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.4090909090909091,1.0,0.13636363636363635,0.5454545454545454,0.9090909090909091,1.0,1.0,0.9545454545454546,1.0,0.5454545454545454,1.0,1.0,0.9090909090909091,0.9090909090909091,0.18181818181818182,0.4090909090909091,0.45454545454545453,0.8636363636363636,0.3181818181818182,0.7272727272727273,0.3181818181818182,0.6363636363636364,0.6818181818181818,0.5909090909090909,0.45454545454545453,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.45454545454545453,0.8636363636363636,0.8636363636363636
US0456,Sierra,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,5.0,14.0,3.0,7.0,3.0,0.0,0.0,0.0,2.333333333333333,1.0,0.4545454545454545,0.5454545454545454,0.9545454545454546,0.4545454545454545,0.7272727272727273,0.4545454545454545,0.4545454545454545,1.0,0.8181818181818182,1,0.8968253968253967,7.306349206349206,0.1227460351944384,0,4,9,73,7,0.5538160469667319,1.2307692307692308,3,0,10,0.0,0.6765620821611703,2.1275946275946276,32.0,3,0.0,0.0,5.0,0,5.0,0.0,6,1,7,5,13,6,0.46153846153846156,0,0,0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.6363636363636364,0.2727272727272727,0.22727272727272727,0.36363636363636365,0.45454545454545453,0.13636363636363635,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.2727272727272727,0.3181818181818182,0.2727272727272727,0.3181818181818182,0.6363636363636364,0.2727272727272727,0.5909090909090909,0.9545454545454546,0.6363636363636364,0.5909090909090909,0.45454545454545453,0.45454545454545453,0.3181818181818182,0.22727272727272727
US0476,Tai,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,1.0,0.0,5.0,14.0,5.0,2.0,5.0,0.0,0.0,0.0,0.4,1.0,0.9545454545454546,0.5454545454545454,0.6363636363636364,0.9545454545454546,1.0,0.4545454545454545,0.4545454545454545,0.6363636363636364,0.8181818181818182,1,1.8456349206349207,12.806349206349207,0.14411874070401587,0,9,10,109,13,0.6852505292872265,1.3846153846153846,5,0,10,0.0,0.8293692699912424,3.2302503052503053,38.0,4,0.5,0.25,10.0,1,10.5,1.25,6,2,7,3,13,5,0.38461538461538464,0,0,0,0.7272727272727273,0.9090909090909091,0.5454545454545454,0.4090909090909091,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.6818181818181818,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.9545454545454546,0.8636363636363636,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.5909090909090909,0.45454545454545453,0.6363636363636364,0.3181818181818182,0.2727272727272727,0.45454545454545453,0.3181818181818182,0.22727272727272727
US0477,Aubry,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,1.0,14.0,4.0,3.0,2.0,0.0,0.0,0.0,0.75,0.5,0.4545454545454545,0.5454545454545454,0.7272727272727273,0.7727272727272727,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.7272727272727273,0.2272727272727272,1,2.2857142857142856,11.306349206349207,0.20216201038888107,0,6,8,117,13,0.4562787639710717,1.0769230769230769,5,0,10,0.0,0.6584407743599527,3.3626373626373622,37.0,7,0.0,0.0,9.0,1,9.0,1.0,6,3,7,3,13,6,0.5,1,0,1,0.8181818181818182,0.6363636363636364,0.7272727272727273,0.4090909090909091,0.5,0.5454545454545454,1.0,0.9090909090909091,0.09090909090909091,0.2727272727272727,0.6818181818181818,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,1.0,0.4090909090909091,0.45454545454545453,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.5909090909090909,0.45454545454545453,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.9545454545454546,0.3181818181818182,0.5454545454545454
US0485,Michaela,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,1.0,14.0,4.0,7.0,2.0,0.0,0.0,0.0,1.75,0.5,0.4545454545454545,0.5454545454545454,0.9545454545454546,0.7727272727272727,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.8181818181818182,0.2272727272727272,1,0.5523809523809524,9.306349206349207,0.059355278867473986,1,7,11,106,11,0.6269296740994854,1.187878787878788,4,0,10,0.0,0.6862849529669593,1.7402597402597404,35.0,4,0.0,0.0,7.0,0,7.0,0.0,6,0,7,3,13,3,0.2692307692307692,1,0,1,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.8181818181818182,0.6363636363636364,0.8636363636363636,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.7272727272727273,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.3181818181818182,0.45454545454545453,0.3181818181818182,0.6363636363636364,0.09090909090909091,0.5909090909090909,0.45454545454545453,0.6363636363636364,0.13636363636363635,0.09090909090909091,0.9545454545454546,0.3181818181818182,0.5454545454545454
US0490,Zeke,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,0,0.0,0.0,5.0,14.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.4545454545454545,0.5454545454545454,0.8181818181818182,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.9090909090909092,0.4090909090909091,1,1.303968253968254,5.973015873015873,0.2183098591549296,0,3,11,60,6,0.4694444444444445,0.9333333333333333,3,0,10,0.0,0.6877543035993741,2.2373015873015873,29.0,3,0.0,0.0,4.0,0,4.0,0.0,5,4,7,3,12,7,0.6666666666666666,0,2,2,0.5454545454545454,0.18181818181818182,0.8181818181818182,0.4090909090909091,0.09090909090909091,0.8636363636363636,0.13636363636363635,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.18181818181818182,0.3181818181818182,0.18181818181818182,0.3181818181818182,0.18181818181818182,0.9090909090909091,0.5909090909090909,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.9090909090909091,0.45454545454545453,0.8636363636363636,0.8636363636363636
US0470,Debbie,Maku Maku,34.0,8.0,10.0,34_10,1,11,11,0.0,1,0.0,0.0,5.0,14.0,5.0,0.0,4.0,6.0,0.0,0.5454545454545454,0.0,0.8,0.4545454545454545,0.5454545454545454,0.3181818181818182,0.9545454545454546,0.9090909090909092,1.0,1.0,0.3181818181818182,0.5454545454545454,1,0.9206349206349207,4.630158730158731,0.19883441892355158,0,6,6,60,7,0.8428571428571429,2.4,4,0,10,0.0,1.0416915617806946,3.3206349206349204,26.0,1,0.0,0.0,3.0,0,3.0,0.0,4,3,6,3,10,6,0.6,0,0,0,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.4090909090909091,0.5,0.45454545454545453,0.13636363636363635,0.22727272727272727,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.4090909090909091,0.45454545454545453,0.09090909090909091,0.3181818181818182,0.09090909090909091,0.3181818181818182,0.09090909090909091,0.6818181818181818,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.5909090909090909,0.7272727272727273,0.45454545454545453,0.3181818181818182,0.22727272727272727
US0179,Cirie,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,0.0,0.0,5.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.55,0.25,0.1,0.1,0.4,0.4,0.25,0.1,1,0.8690476190476191,10.306349206349207,0.08432157708301247,2,4,0,77,8,0.5,3.5,4,0,10,0.0,0.5843215770830125,4.369047619047619,36.0,4,0.0,0.0,8.0,0,8.0,0.0,6,1,7,4,13,5,0.4230769230769231,0,1,1,0.2,0.5,0.2,0.95,0.25,0.15,0.35,0.35,0.3,0.9,0.35,0.45,0.55,0.45,0.1,0.6,0.5,0.7,0.4,0.45,0.5,0.3,0.5,0.3,0.6,0.3,0.55,0.8,0.6,0.35,0.4,0.45,0.6,0.5
US0333,Andrea,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,1.0,0.0,5.0,16.0,4.0,5.0,3.0,0.0,1.0,0.0,1.25,0.75,0.9,0.55,0.7,0.5,0.55,0.4,0.4,0.7,0.65,1,3.8373015873015874,8.306349206349207,0.46197210013376644,0,5,14,77,8,0.6022727272727273,0.9722222222222222,5,0,10,0.0,1.0642448274064937,4.809523809523809,33.0,3,0.0,0.0,6.0,2,6.0,2.0,6,6,7,3,13,9,0.7692307692307693,0,2,2,0.9,0.3,0.9,0.4,0.4,1.0,0.35,0.35,0.5,0.2,0.65,0.45,0.55,0.45,0.8,0.8,0.3,0.3,0.4,0.45,0.3,0.9,0.3,0.9,0.6,1.0,0.55,0.45,0.6,1.0,1.0,0.45,0.85,0.85
US0364,Troyzan,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,1.0,0.0,3.0,16.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9,0.55,0.25,0.2,0.2,0.4,0.4,0.25,0.4,1,1.6357142857142857,12.806349206349207,0.12772682201289043,2,8,2,105,12,0.665079365079365,3.111111111111111,6,0,10,0.0,0.7928061870922555,4.746825396825397,39.0,4,0.5,0.0,10.0,1,10.5,1.0,6,1,7,2,13,3,0.3076923076923077,0,2,2,0.6,0.9,0.5,0.95,0.75,0.35,0.7,0.65,0.8,0.75,0.95,0.45,0.55,0.45,0.6,0.7,0.9,0.7,0.9,0.45,0.85,0.7,0.9,0.65,0.6,0.3,0.55,0.1,0.6,0.15,0.2,0.45,0.85,0.85
US0401,Brad,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,0.0,0.0,5.0,16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.75,0.4,0.55,0.25,0.5,0.55,0.4,0.4,0.25,0.65,1,6.55515873015873,12.806349206349207,0.51186787307883,0,8,2,103,12,0.6650485436893204,3.111111111111111,5,3,10,0.3,1.4769164167681506,11.466269841269842,39.0,4,0.5,0.25,10.0,5,10.5,5.25,6,3,7,5,13,8,0.6153846153846154,0,0,0,1.0,0.9,1.0,0.4,0.75,0.35,0.6,0.65,0.7,0.75,0.65,0.9,0.55,0.9,0.9,1.0,0.9,0.7,0.9,0.95,0.85,1.0,0.9,1.0,0.6,0.7,0.55,0.95,0.6,0.9,0.8,0.45,0.3,0.2
US0414,Sarah,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,0.0,0.0,5.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.4,0.55,0.25,0.5,0.9,0.4,0.4,0.25,1.0,1,1.1373015873015873,12.306349206349207,0.09241583903005288,0,11,0,99,13,0.8461538461538461,5.923076923076923,6,7,10,0.7,1.638569685183899,11.26037851037851,39.0,2,0.0,0.0,10.0,0,10.0,0.0,6,3,7,3,13,6,0.5384615384615384,0,2,2,0.4,0.7,0.3,0.4,1.0,0.15,0.5,0.9,1.0,1.0,0.95,1.0,0.55,1.0,1.0,0.9,0.9,0.1,0.4,0.45,0.85,0.3,0.7,0.3,0.6,0.7,0.55,0.45,0.6,0.6,0.7,0.45,0.85,0.85
US0456,Sierra,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,0.0,0.0,5.0,16.0,4.0,7.0,3.0,2.0,0.0,0.2,1.75,0.75,0.4,0.55,0.95,0.5,0.55,0.8,0.8,1.0,0.65,1,0.8968253968253967,7.306349206349206,0.1227460351944384,0,4,9,73,7,0.5538160469667319,1.2307692307692308,3,0,10,0.0,0.6765620821611703,2.1275946275946276,32.0,3,0.0,0.0,5.0,0,5.0,0.0,6,1,7,5,13,6,0.46153846153846156,0,0,0,0.3,0.2,0.4,0.4,0.25,0.6,0.2,0.2,0.4,0.5,0.15,0.45,0.55,0.45,0.3,0.2,0.2,0.3,0.4,0.45,0.2,0.3,0.2,0.3,0.6,0.3,0.55,0.95,0.6,0.6,0.5,0.45,0.3,0.2
US0476,Tai,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,1.0,0.0,5.0,16.0,6.0,2.0,5.0,3.0,0.0,0.3,0.3333333333333333,0.8333333333333334,0.9,0.55,0.5,1.0,1.0,0.9,0.9,0.5,0.9,1,1.8456349206349207,12.806349206349207,0.14411874070401587,0,9,10,109,13,0.6852505292872265,1.3846153846153846,5,0,10,0.0,0.8293692699912424,3.2302503052503053,38.0,4,0.5,0.25,10.0,1,10.5,1.25,6,2,7,3,13,5,0.38461538461538464,0,0,0,0.7,0.9,0.6,0.4,0.9,0.7,0.9,0.9,0.9,0.6,0.65,0.45,0.55,0.45,0.7,0.4,0.7,0.7,0.9,0.95,0.85,0.7,0.9,0.8,0.6,0.5,0.55,0.45,0.6,0.35,0.3,0.45,0.3,0.2
US0477,Aubry,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,0.0,0.0,1.0,16.0,5.0,3.0,3.0,0.0,0.0,0.0,0.6,0.6,0.4,0.55,0.6,0.85,0.55,0.4,0.4,0.6,0.25,1,2.2857142857142856,11.306349206349207,0.20216201038888107,0,6,8,117,13,0.4562787639710717,1.0769230769230769,5,0,10,0.0,0.6584407743599527,3.3626373626373622,37.0,7,0.0,0.0,9.0,1,9.0,1.0,6,3,7,3,13,6,0.5,1,0,1,0.8,0.6,0.7,0.4,0.5,0.5,1.0,0.9,0.1,0.3,0.65,0.45,0.55,0.45,0.2,0.5,0.6,1.0,0.4,0.45,0.6,0.7,0.6,0.65,0.6,0.7,0.55,0.45,0.6,0.6,0.6,0.95,0.3,0.5
US0485,Michaela,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,0,0.0,0.0,1.0,16.0,5.0,7.0,3.0,0.0,0.0,0.0,1.4,0.6,0.4,0.55,0.95,0.85,0.55,0.4,0.4,0.8,0.25,1,0.5523809523809524,9.306349206349207,0.059355278867473986,1,7,11,106,11,0.6269296740994854,1.187878787878788,4,0,10,0.0,0.6862849529669593,1.7402597402597404,35.0,4,0.0,0.0,7.0,0,7.0,0.0,6,0,7,3,13,3,0.2692307692307692,1,0,1,0.1,0.4,0.1,0.8,0.6,0.85,0.8,0.5,0.6,0.4,0.35,0.45,0.55,0.45,0.4,0.1,0.4,0.7,0.4,0.45,0.4,0.3,0.4,0.3,0.6,0.1,0.55,0.45,0.6,0.15,0.1,0.95,0.3,0.5
US0490,Zeke,Maku Maku,34.0,9.0,11.0,34_11,1,10,10,0.0,1,0.0,0.0,5.0,16.0,4.0,6.0,3.0,5.0,0.0,0.5,1.5,0.75,0.4,0.55,0.8,0.5,0.55,1.0,1.0,0.9,0.65,1,1.303968253968254,5.973015873015873,0.2183098591549296,0,3,11,60,6,0.4694444444444445,0.9333333333333333,3,0,10,0.0,0.6877543035993741,2.2373015873015873,29.0,3,0.0,0.0,4.0,0,4.0,0.0,5,4,7,3,12,7,0.6666666666666666,0,2,2,0.5,0.1,0.8,0.4,0.1,0.85,0.1,0.1,0.2,0.1,0.15,0.45,0.55,0.45,0.5,0.3,0.1,0.3,0.4,0.45,0.1,0.3,0.1,0.3,0.1,0.9,0.55,0.45,0.1,0.8,0.9,0.45,0.85,0.85
